age,age_real,path
0,29,/opt/ml/input/ext_data/megaage_asian/train/715.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/717.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/718.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/720.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/721.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/723.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/724.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/725.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/726.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/728.jpg
2,67,/opt/ml/input/ext_data/megaage_asian/train/729.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/732.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/733.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/734.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/735.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/736.jpg
2,67,/opt/ml/input/ext_data/megaage_asian/train/737.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/739.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/740.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/741.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/742.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/743.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/744.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/745.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/747.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/748.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/750.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/751.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/752.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/753.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/754.jpg
2,65,/opt/ml/input/ext_data/megaage_asian/train/755.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/756.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/758.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/759.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/761.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/762.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/764.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/765.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/766.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/767.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/769.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/771.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/772.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/776.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/779.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/781.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/782.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/783.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/784.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/785.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/786.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/788.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/789.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/790.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/791.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/794.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/796.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/797.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/801.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/802.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/803.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/804.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/806.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/808.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/810.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/812.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/814.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/815.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/817.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/818.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/820.jpg
2,61,/opt/ml/input/ext_data/megaage_asian/train/823.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/826.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/828.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/829.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/830.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/832.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/833.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/835.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/838.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/839.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/841.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/842.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/845.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/847.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/848.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/849.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/850.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/851.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/856.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/857.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/858.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/859.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/861.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/863.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/864.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/865.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/866.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/867.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/868.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/870.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/872.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/874.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/875.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/876.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/878.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/879.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/880.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/881.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/882.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/883.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/884.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/886.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/887.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/888.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/889.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/890.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/892.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/893.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/894.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/895.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/896.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/897.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/898.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/899.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/905.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/907.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/908.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/909.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/910.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/911.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/913.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/914.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/915.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/916.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/918.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/919.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/921.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/922.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/923.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/924.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/927.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/928.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/929.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/930.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/931.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/932.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/934.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/935.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/937.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/943.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/944.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/945.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/950.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/951.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/952.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/954.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/956.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/957.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/958.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/959.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/960.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/961.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/963.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/964.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/966.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/968.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/969.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/970.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/975.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/979.jpg
2,64,/opt/ml/input/ext_data/megaage_asian/train/980.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/982.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/983.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/985.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/986.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/987.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/989.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/990.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/991.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/992.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/993.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/994.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/999.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/1000.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1001.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/1003.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1007.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1008.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1009.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1010.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1011.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/1013.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/1014.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1015.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1016.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1018.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/1022.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1023.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1025.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1026.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1028.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1031.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1033.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/1035.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1040.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1041.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/1042.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1043.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1045.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/1046.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/1047.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/1048.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1050.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1051.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1054.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/1055.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/1058.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/1060.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1063.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/1064.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/1065.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1066.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1067.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/1068.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1069.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1070.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/1071.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1072.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1074.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1075.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/1076.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1077.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1082.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1086.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1088.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1092.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/1093.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1094.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1095.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1096.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/1099.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1106.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1109.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1110.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1112.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1113.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/1117.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/1118.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/1119.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/1122.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/1123.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1125.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1126.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1127.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1133.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/1134.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1136.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1139.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1141.jpg
2,67,/opt/ml/input/ext_data/megaage_asian/train/1142.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/1144.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1148.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/1150.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1151.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/1153.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1154.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/1157.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1161.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/1162.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1164.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1165.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/1166.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1170.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1171.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/1172.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1175.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/1176.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1177.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1178.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1179.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1182.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1184.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1186.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1187.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/1189.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1190.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/1192.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1194.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1195.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/1197.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1198.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1199.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1201.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1202.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1203.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1204.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1205.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1207.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1208.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1209.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1211.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/1212.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1214.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1215.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/1216.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/1217.jpg
2,66,/opt/ml/input/ext_data/megaage_asian/train/1218.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1220.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/1222.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1225.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1227.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1230.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1234.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/1235.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1236.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/1237.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1240.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1241.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1243.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/1244.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/1246.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1249.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1252.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/1254.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/1255.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1256.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/1257.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/1260.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1261.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/1262.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/1264.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/1266.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/1268.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/1269.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1270.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/1271.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1273.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1276.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1277.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1278.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/1281.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/1285.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/1286.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/1288.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/1290.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1293.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/1297.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/1299.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/1300.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/1304.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1305.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1306.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/1307.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1310.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/1311.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1312.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1313.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1315.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/1316.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/1317.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1318.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/1321.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1322.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1323.jpg
2,65,/opt/ml/input/ext_data/megaage_asian/train/1324.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/1327.jpg
2,61,/opt/ml/input/ext_data/megaage_asian/train/1328.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1330.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/1332.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/1333.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1334.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/1336.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/1338.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/1339.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/1342.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/1344.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/1345.jpg
